ID,official_name,party,region,institution,office,user_id,twitter_name,twitter_handle,from,until,year_of_birth,abgeordnetenwatch_id,gender,wikidata_id
2534,Anita Klahn,FDP,Schleswig-Holstein,State Parliament,Parliamentarian,217747138,Anita Klahn,anitaklahn,2017-06-06,NA,1960,139010,female,Q549853
2531,Martin Habersaat,SPD,Schleswig-Holstein,State Parliament,Parliamentarian,190179354,Martin Habersaat,martinhabersaat,2017-06-06,NA,1977,139160,male,Q1256784
2572,Tobias von Pein,SPD,Schleswig-Holstein,State Parliament,Parliamentarian,91352768,Tobias von Pein,TobiasVonPein,2017-06-06,NA,1985,139375,male,Q2438101
2553,Thomas Rother,SPD,Schleswig-Holstein,State Parliament,Parliamentarian,61476951,Thomas Rother,Thomasrother,2017-06-06,NA,1959,139238,male,Q2426929
2551,Wolfgang Baasch,SPD,Schleswig-Holstein,State Parliament,Parliamentarian,59100258,Wolfgang Baasch,wolfgangbaasch,2017-06-06,NA,1957,139258,male,Q2589121
2537,Stephan Holowaty,FDP,Schleswig-Holstein,State Parliament,Parliamentarian,29173958,Stephan Holowaty,StephanHolowaty,2017-06-06,NA,1963,130978,male,Q30150130
2535,Kai Dolgner,SPD,Schleswig-Holstein,State Parliament,Parliamentarian,25662501,Kai Dolgner,AltJusoKai,2017-06-06,NA,1969,139058,male,Q1721287
2533,Christopher Vogt,FDP,Schleswig-Holstein,State Parliament,Parliamentarian,20974131,Christopher Vogt,c_vogt,2017-06-06,NA,1984,139042,male,Q1087038
2532,Oliver Kumbartzky,FDP,Schleswig-Holstein,State Parliament,Parliamentarian,20759772,Oliver Kumbartzky,Kumbartzky,2017-06-06,NA,1981,130937,male,Q1642099
2530,Lukas Kilian,CDU,Schleswig-Holstein,State Parliament,Parliamentarian,18977248,Lukas Kilian,LukasKilian,2017-06-06,NA,1986,130963,male,Q30150133
2528,Eka von Kalben,Bündnis 90/Die Grünen,Schleswig-Holstein,State Parliament,Parliamentarian,17267632,Eka von Kalben,ekavonkalben,2017-06-06,NA,1964,121173,female,Q1322173
2598,Janine Merz,SPD,Thuringia,State Parliament,Parliamentarian,1333753509213298688,Janine Merz,JanineMerz,2019-11-26,NA,1980,170286,female,Q99317838
2579,Lutz Liebscher,SPD,Thuringia,State Parliament,Parliamentarian,1152196969915396096,Lutz Liebscher,LutzLiebscher,2019-11-26,NA,1985,170302,male,Q73359463
2577,Uwe Thrum,AfD,Thuringia,State Parliament,Parliamentarian,1087738875739545600,Uwe Thrum,UThrum,2019-11-26,NA,1974,170161,male,Q73783281
2574,Ute Lukasch,DIE LINKE,Thuringia,State Parliament,Parliamentarian,1026419383378341888,Ute Lukasch,ULukasch,2019-11-26,NA,1961,31642,female,Q15852278
2680,Philipp Weltzien,DIE LINKE,Thuringia,State Parliament,Parliamentarian,964949052411572224,Philipp Weltzien,PhilippWeltzien,2019-11-26,NA,1987,170272,male,Q72988594
2678,Nadine Hoffmann,AfD,Thuringia,State Parliament,Parliamentarian,955158926642896896,Nadine Hoffmann MdL,NHoffmannAfDTh,2019-11-26,NA,1979,170153,female,Q73567203
2677,André Blechschmidt,DIE LINKE,Thuringia,State Parliament,Parliamentarian,951080921163292674,André Blechschmidt,BlechschmidtA,2019-11-26,NA,1957,31609,male,Q517121
2673,Tosca Kniese,AfD,Thuringia,State Parliament,Parliamentarian,921355767688593410,Tosca Kniese,KnieseTosca,2019-11-26,NA,1978,170164,female,Q75125784
2671,Corinna Herold,AfD,Thuringia,State Parliament,Parliamentarian,918108784496644096,Corinna Herold,CorinnaHerold,2019-11-26,NA,1961,97969,female,Q18176755
2666,Raymond Walk,CDU,Thuringia,State Parliament,Parliamentarian,874540143461511168,Raymond Walk,raymond_walk,2019-11-26,NA,1962,31370,male,Q18334805
2664,René Aust,AfD,Thuringia,State Parliament,Parliamentarian,868952737794453505,René Aust,Rene_Aust,2019-11-26,NA,1987,170148,male,Q73624220
2663,Patrick Beier,DIE LINKE,Thuringia,State Parliament,Parliamentarian,855130787418656770,Patrick Beier,PatrickBeier93,2019-11-26,NA,1993,170270,male,Q72737372
2662,Torsten Wolf,DIE LINKE,Thuringia,State Parliament,Parliamentarian,827151378195824640,Torsten Wolf,TorstenWolf_MdL,2019-11-26,NA,1968,31630,male,Q18169672
2661,Denny Jankowski,AfD,Thuringia,State Parliament,Parliamentarian,810948252912775168,Denny Jankowski,Denny_Jankowski,2019-11-26,NA,1983,145785,male,Q73634924
2660,Torben Braga,AfD,Thuringia,State Parliament,Parliamentarian,787776888097927169,Torben Braga,torben_braga,2019-11-26,NA,1991,170159,male,Q74199124
2647,Laura Wahl,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,3290227454,Laura Wahl,laura_wahl_,2019-11-26,NA,1994,170242,female,Q90569619
2643,Babett Pfefferlein,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,3083754916,Babette Pfefferlein,BPfefferlein,2019-11-26,NA,1973,31024,female,Q19274424
2640,Stefan Möller,AfD,Thuringia,State Parliament,Parliamentarian,2888444559,Stefan Möller ❌,MoellerAfD,2019-11-26,NA,1975,97972,male,Q18176782
2638,Björn Höcke,AfD,Thuringia,State Parliament,Parliamentarian,2784480231,Björn Höcke,BjoernHoecke,2019-11-26,NA,1972,32349,male,Q18176756
2624,Ralf Kalich,DIE LINKE,Thuringia,State Parliament,Parliamentarian,2302845841,Ralf Kalich,RalfKalich,2019-11-26,NA,1961,139562,male,Q2129268
2623,Kati Engel,DIE LINKE,Thuringia,State Parliament,Parliamentarian,2301114522,Kati Engel,Kati_Engel,2019-11-26,NA,1982,97980,female,Q18176880
2622,Andreas Bühl,CDU,Thuringia,State Parliament,Parliamentarian,2279896372,Andreas Bühl,Buehlandreas,2019-11-26,NA,1987,31386,male,Q18616287
2620,Henry Worm,CDU,Thuringia,State Parliament,Parliamentarian,2261267142,Henry Worm,henry_worm,2019-11-26,NA,1963,31384,male,Q1607438
2607,Michael Kaufmann,AfD,Thuringia,State Parliament,Parliamentarian,1595763756,"Michael Kaufmann, MdB",KaufmannAfD,2019-11-26,NA,1964,121837,male,Q73592404
2605,Olaf Müller,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,1456839854,Olaf Müller,OMueller_Jena,2019-11-26,NA,1963,31039,male,Q21502153
2602,Diana Lehmann,SPD,Thuringia,State Parliament,Parliamentarian,1393879417,Diana Lehmann,dialehm,2019-11-26,NA,1983,31508,female,Q18176902
2599,Thomas Rudy,AfD,Thuringia,State Parliament,Parliamentarian,1363346095,Thomas Rudy,keineausrede,2019-11-26,NA,1959,97973,male,Q18176784
2585,Dirk Adams,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,1227578366,Dirk Adams,GruenerDirk,2019-11-26,NA,1968,31026,male,Q1227729
2576,Mike Mohring,CDU,Thuringia,State Parliament,Parliamentarian,1041930259,Mike Mohring,MikeMohring,2019-11-26,NA,1971,31394,male,Q1933349
2669,Stephan Tiesler,CDU,Thuringia,State Parliament,Parliamentarian,902272998,Stephan Tiesler,Hummelshainer,2019-11-26,NA,1978,170182,male,Q73423505
2651,Birgit Keller,DIE LINKE,Thuringia,State Parliament,Parliamentarian,415606401,Birgit Keller,TLTkeller,2019-11-26,NA,1959,139413,female,Q865256
2650,Steffen Dittes,DIE LINKE,Thuringia,State Parliament,Parliamentarian,362422019,Steffen Dittes,St_Dittes,2019-11-26,NA,1973,31615,male,Q18028145
2635,Gudrun Lukin,DIE LINKE,Thuringia,State Parliament,Parliamentarian,271383045,Dr. Gudrun Lukin,gudrunlukin,2019-11-26,NA,1954,139472,female,Q1553115
2634,Christian Schaft,DIE LINKE,Thuringia,State Parliament,Parliamentarian,269499400,Christian Schaft,ChristianSchaft,2019-11-26,NA,1991,97976,male,Q19277363
2614,Madeleine Henfling,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,195792700,Madeleine Henfling,henfling_m,2019-11-26,NA,1983,31029,female,Q1883265
2611,Andreas Schubert,DIE LINKE,Thuringia,State Parliament,Parliamentarian,185992120,Andreas Schubert,andy_links,2019-11-26,NA,1970,170278,male,Q73115922
2608,Sascha Bilay,DIE LINKE,Thuringia,State Parliament,Parliamentarian,164205156,Sascha Bilay,SBilay,2019-11-26,NA,1979,139573,male,Q72993597
2575,Karola Stange,DIE LINKE,Thuringia,State Parliament,Parliamentarian,102950144,Karola Stange,KarolaStange,2019-11-26,NA,1959,31603,female,Q1734196
2672,Christian Tischner,CDU,Thuringia,State Parliament,Parliamentarian,92029448,Christian Tischner,Chr_Tischner,2019-11-26,NA,1981,31404,male,Q18334500
2659,Franziska Baum,FDP,Thuringia,State Parliament,Parliamentarian,68986627,Franziska Baum,fbaumfdp,2019-11-26,NA,1982,170201,female,Q73427013
2658,Katharina König-Preuss,DIE LINKE,Thuringia,State Parliament,Parliamentarian,68359798,Katharina König-Preuss🍓,KatharinaKoenig,2019-11-26,NA,1978,31613,female,Q1735939
2657,Knut Korschewsky,DIE LINKE,Thuringia,State Parliament,Parliamentarian,61594385,Knut Korschewsky,KKorschewsky,2019-11-26,NA,1960,31593,male,Q1777640
2656,Anja Müller,DIE LINKE,Thuringia,State Parliament,Parliamentarian,60985121,Anja Müller,linkeanja,2019-11-26,NA,1973,31564,female,Q18616318
2655,Susanne Hennig-Wellsow,DIE LINKE,Thuringia,State Parliament,Parliamentarian,60619687,Susanne Hennig-Wellsow,SusanneHennig,2019-11-26,NA,1977,31605,female,Q2369250
2654,Jonas Urbach,CDU,Thuringia,State Parliament,Parliamentarian,57968510,Jonas Urbach,JonasUrbach,2019-11-26,NA,1982,170172,male,Q73421331
2653,Thomas Gottweiss,CDU,Thuringia,State Parliament,Parliamentarian,55487366,Thomas Gottweiss 🌱,GottiSlow,2019-11-26,NA,1979,170181,male,Q73411031
2649,Astrid Rothe-Beinlich,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,34257654,AstridRothe-Beinlich,Astrid_RB,2019-11-26,NA,1973,31020,female,Q750756
2646,Katja Katinka Mitteldorf,DIE LINKE,Thuringia,State Parliament,Parliamentarian,32009149,Katja “Katinka” Mitteldorf,KatjaMitteldorf,2019-11-26,NA,1985,31562,female,Q18223080
2641,Markus Gleichmann,DIE LINKE,Thuringia,State Parliament,Parliamentarian,29300613,Markus Gleichmann,m_gleichmann,2019-11-26,NA,1986,31628,male,Q73105594
2636,Dirk Bergner,FDP,Thuringia,State Parliament,Parliamentarian,27234930,Dirk Bergner,DirkBergner,2019-11-26,NA,1965,32331,male,Q1227774
2632,Dorothea Marx,SPD,Thuringia,State Parliament,Parliamentarian,26464235,Dorothea Marx,marx2009,2019-11-26,NA,1957,31485,female,Q1246241
2629,Mario Voigt,CDU,Thuringia,State Parliament,Parliamentarian,24243468,Mario Voigt,mariovoigt,2019-11-26,NA,1977,31400,male,Q1899065
2625,Denny Möller,SPD,Thuringia,State Parliament,Parliamentarian,23217308,"Denny Möller, MdL",demoe,2019-11-26,NA,1979,170293,male,Q99312053
2621,Thomas Kemmerich,FDP,Thuringia,State Parliament,Parliamentarian,22755312,Thomas L. Kemmerich,KemmerichThL,2019-11-26,NA,1965,32308,male,Q2425648
2616,Bodo Ramelow,DIE LINKE,Thuringia,State Parliament,Parliamentarian,21392844,Bodo Ramelow,bodoramelow,2019-11-26,NA,1956,31607,male,Q104678
1459,Gerold Otten,AfD,Federal,Federal Parliament,Parliamentarian,774309860812918784,Gerold Otten AfD MdB,Gerold_Otten,2017-10-24,NA,1955,145808,male,Q40880800
1310,Peter Beyer,CDU,Federal,Federal Parliament,Parliamentarian,445375409,Peter Beyer MdB,Peter_Beyer,2017-10-24,NA,1970,79446,male,Q2073936
1053,Andreas Schwarz,SPD,Federal,Federal Parliament,Parliamentarian,2226815116,Andreas Schwarz,Schwarz_MdB,2017-10-24,NA,1965,79000,male,Q15434565
1572,Sandra Bubendorfer-Licht,FDP,Federal,Federal Parliament,Parliamentarian,887343634647003136,Sandra Bubendorfer-Licht,Bubendorferfdp,2017-10-24,NA,1969,142152,female,Q84056228
837,Carl-Julius Cronenberg,FDP,Federal,Federal Parliament,Parliamentarian,1325126973631455232,Carl-Julius Cronenberg,cjcronenberg,2017-10-24,NA,1962,146352,male,Q40999085
1640,Bijan Djir-Sarai,FDP,Federal,Federal Parliament,Parliamentarian,960463104537657344,Bijan Djir-Sarai,DjirSarai,2017-10-24,NA,1976,118195,male,Q106033
713,Yasmin Fahimi,SPD,Federal,Federal Parliament,Parliamentarian,1038034431385247745,Yasmin Fahimi,FahimiYasmin,2017-10-24,NA,1967,147330,female,Q15606894
1958,Dana Guth,CDU,Lower Saxony,State Parliament,Parliamentarian,883561437645475840,Dana Guth,Dana_Guth_LKR,2017-11-14,NA,1970,151230,female,Q42026934
1597,Karsten Hilse,AfD,Federal,Federal Parliament,Parliamentarian,920932259347214338,"Karsten Hilse, MdB",HilseMdb,2017-10-24,NA,1964,145754,male,Q40589032
1672,Bruno Hollnagel,AfD,Federal,Federal Parliament,Parliamentarian,996440442819502082,Dr. Bruno Hollnagel,DrHollnagel,2017-10-24,2021-10-26,1948,147247,male,Q28914130
1593,Jens Kestner,AfD,Federal,Federal Parliament,Parliamentarian,916937598232391680,Jens Kestner,KestnerJens,2017-10-24,2021-10-26,1971,145716,male,Q40998844
2559,Andreas Tietze,Bündnis 90/Die Grünen,Schleswig-Holstein,State Parliament,Parliamentarian,73410805,andreas_tietze,tietze_andreas,2017-06-06,NA,1962,130736,male,Q500944
2645,Heike Werner,DIE LINKE,Thuringia,State Parliament,Parliamentarian,3197641246,Heike Werner,HeikeWernerTH,2019-11-26,NA,1969,30911,female,Q1594600
125,Benjamin Adjei,Bündnis 90/Die Grünen,Bavaria,State Parliament,Parliamentarian,1063007310996480000,Benjamin Adjei,benniadjei,2018-11-05,NA,1990,158714,male,Q57325785
1772,Anna Gallina,Bündnis 90/Die Grünen,Hamburg,State Parliament,Parliamentarian,860102108,Anna Gallina,AnnaGallinaHH,2020-03-18,NA,1983,66487,female,Q19362193
133,Tobias Gotthardt,Freie Wähler,Bavaria,State Parliament,Parliamentarian,1084928653518098432,Tobias Gotthardt MdL,TobiGotthardt,2018-11-05,NA,1977,146468,male,Q57630167
127,Christina Haubrich,Bündnis 90/Die Grünen,Bavaria,State Parliament,Parliamentarian,1067706208868544512,Christina Haubrich MdL,Ch_Haubrich,2018-11-05,NA,1971,158761,female,Q57657416
138,Wolfgang Heubisch,FDP,Bavaria,State Parliament,Parliamentarian,1123631265960407040,Dr. Wolfgang Heubisch,w_heubisch,2018-11-05,NA,1946,133883,male,Q107827
124,Andreas Krahl,Bündnis 90/Die Grünen,Bavaria,State Parliament,Parliamentarian,1062712319333912577,Andreas Krahl,AndreasKrahl1,2018-11-05,NA,1989,158732,male,Q57661076
134,Roland Magerl,AfD,Bavaria,State Parliament,Parliamentarian,1101389056070615040,Roland Magerl,Roland_Magerl,2018-11-05,NA,1973,158611,male,Q57624809
2676,Georg Maier,SPD,Thuringia,State Parliament,Parliamentarian,941228208241987584,Georg_Maier,GeorgMaier8,2019-11-26,NA,1967,170288,male,Q24574663
145,Fabian Mehring,Freie Wähler,Bavaria,State Parliament,Parliamentarian,1300169548298158080,"Dr. Fabian Mehring, MdL",FabianMehring,2018-11-05,NA,1989,141472,male,Q57420643
1902,Boris Pistorius,SPD,Lower Saxony,State Parliament,Parliamentarian,1390088546,Boris Pistorius,borispistorius,2017-11-14,NA,1960,149389,male,Q893758
1732,Wolfgang Rose,SPD,Hamburg,State Parliament,Parliamentarian,2873611097,Wolfgang Rose,wolfgang_rose,2020-03-18,NA,1947,66936,male,Q1585155
129,Toni Schuberl,Bündnis 90/Die Grünen,Bavaria,State Parliament,Parliamentarian,1070278578628165634,Toni Schuberl,SchuberlToni,2018-11-05,NA,1983,158736,male,Q57463000
2590,Anja Siegesmund,Bündnis 90/Die Grünen,Thuringia,State Parliament,Parliamentarian,1245768307,Anja Siegesmund,AnjaSiegesmund,2019-11-26,NA,1977,31023,female,Q551283
1769,Ulrike Sparr,Bündnis 90/Die Grünen,Hamburg,State Parliament,Parliamentarian,849963102451970048,Ulrike Sparr,UlrikeSparr,2020-03-18,NA,1957,66505,female,Q19964158
131,Dominik Spitzer,FDP,Bavaria,State Parliament,Parliamentarian,1072091807989796864,Dr. Dominik Spitzer MdL,spitzerfdp,2018-11-05,NA,1967,141372,male,Q57453938
2460,Daniel Sturm,CDU,Saxony-Anhalt,State Parliament,Parliamentarian,3297787691,Daniel Sturm,SturmMdL,2016-04-12,NA,1977,124093,male,Q1162821
1694,Urs Tabbert,SPD,Hamburg,State Parliament,Parliamentarian,1204005307640434691,Urs Tabbert,TabbertUrs,2020-03-18,NA,1971,66955,male,Q1431384
2628,Heike Taubert,SPD,Thuringia,State Parliament,Parliamentarian,2365903693,Heike Taubert,HeikeTaubert,2019-11-26,NA,1958,31546,female,Q1594585
2610,Wolfgang Tiefensee,SPD,Thuringia,State Parliament,Parliamentarian,1662100297,Wolfgang Tiefensee,WTiefensee,2019-11-26,NA,1955,85085,male,Q61386
1754,Anjes Tjarks,Bündnis 90/Die Grünen,Hamburg,State Parliament,Parliamentarian,4845563081,Anjes Tjarks,anjes_tjarks,2020-03-18,NA,1981,66480,male,Q551402
435,Andreas Wild,AfD,Berlin,State Parliament,Parliamentarian,776076501439635457,Andreas Wild,AndreasWildAfD,2016-10-27,2021-11-04,1963,123039,male,Q27677985
126,Manfred Eibl,Freie Wähler,Bavaria,State Parliament,Parliamentarian,1064149715888033793,MdL Manfred Eibl,EiblMdl,2018-11-05,NA,1960,158921,male,Q57712747
2519,Jörg Hansen,FDP,Schleswig-Holstein,State Parliament,Parliamentarian,1097521513870311425,Jörg Hansen,jorg_hansen,2017-06-06,NA,1964,130791,male,Q45775356
143,Roland Weigert,Freie Wähler,Bavaria,State Parliament,Parliamentarian,1201271099515899905,Roland Weigert,rolandweigert,2018-11-05,NA,1968,158916,male,Q15842894
2039,Martin Börschel,SPD,North Rhine-Westphalia,State Parliament,Parliamentarian,106185925,Martin Börschel,mboerschel,2017-06-01,NA,1972,130498,male,Q1903538
947,Alexander Gerd Krauss,CDU,Federal,Federal Parliament,Parliamentarian,16361049,alexanderkrauss,alexanderkrauss,2017-10-24,NA,1975,30874,male,Q2642495
2098,Helmut Seifen,AfD,North Rhine-Westphalia,State Parliament,Parliamentarian,3303019564,"Helmut Seifen, MdL",Helmut_Seifen,2017-06-01,NA,1953,121370,male,Q29961587
1931,Petra Tiemann,SPD,Lower Saxony,State Parliament,Parliamentarian,37618775,Petra Tiemann (MdL),PetraTiemann,2017-11-14,NA,1958,136250,female,Q2080350
2198,Heribert Friedmann,AfD,Rhineland-Palatinate,State Parliament,Parliamentarian,1308675588,Heribert Friedmann,HeriFriedmann,2016-03-13,2021-05-18,1957,148902,male,Q23074357
25,Reinhard Löffler,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1282678498025451526,Dr. Reinhard Löffler CDU,loeffler_cdu,2021-05-11,NA,1954,108855,male,Q2140847
21,Katrin Steinhülb-Joos,SPD,Baden-Württemberg,State Parliament,Parliamentarian,1229896626531192835,Katrin Steinhülb-Joos,ksteinhuelbjoos,2021-05-11,NA,1966,174579,female,Q106056567
16,Peter Seimer,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1131514922385461249,Peter Seimer,PeterSeimer,2021-05-11,NA,1993,174224,male,Q106231358
36,Sarah Schweizer,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1548200000,NA,NA,2021-05-11,NA,1983,174150,female,Q106567168
105,Hans-Jürgen Goßner,AfD,Baden-Württemberg,State Parliament,Parliamentarian,907562340480155650,Hans-Jürgen Goßner MdL,hjgossner_mdl,2021-05-11,NA,1970,174123,male,Q106560646
63,Tayfun Tok,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,2876938900,Tayfun Tok,tok_tayfun,2021-05-11,NA,1986,174227,male,Q106229294
38,Tobias Vogt,CDU,Baden-Württemberg,State Parliament,Parliamentarian,160286019,Tobias Vogt,TobiasVogt,2021-05-11,NA,1985,174152,male,Q106228626
101,Ralf Nentwich,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,826461128712716288,Ralf Nentwich,ralfnentwich,2021-05-11,NA,1982,108632,male,Q106553321
22,Daniel Lindenschmid,AfD,Baden-Württemberg,State Parliament,Parliamentarian,1238114345361518593,Daniel Lindenschmid MdL,LindenschmidAfD,2021-05-11,NA,1992,108479,male,Q106098959
35,Erwin Köhler,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1373914558239244289,Erwin Köhler,erwinkoehlermdl,2021-05-11,NA,1995,174229,male,Q105959074
23,Catherine Kern,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1261283278964887552,Catherine Kern,cathie_kern_mdl,2021-05-11,NA,1961,108452,female,Q105958777
115,Ruben Rupp,AfD,Baden-Württemberg,State Parliament,Parliamentarian,995751007970889730,"Ruben Rupp, MdL",RubenRupp,2021-05-11,NA,1990,145843,male,Q106201320
51,Ansgar Mayr,CDU,Baden-Württemberg,State Parliament,Parliamentarian,22923540,Ansgar Mayr,AnsgarMayr,2021-05-11,NA,1972,174159,male,Q106561651
92,Christian Jung,FDP,Baden-Württemberg,State Parliament,Parliamentarian,740178046649565184,Christian Jung,c_jung77,2021-05-11,NA,1977,146419,male,Q40997626
6,Alena Trauschel,FDP,Baden-Württemberg,State Parliament,Parliamentarian,1035346226,Alena Trauschel,alenatrauschel,2021-05-11,NA,1999,174200,female,Q105981192
45,Christiane Staab,CDU,Baden-Württemberg,State Parliament,Parliamentarian,201274568,Christiane Staab,christianestaab,2021-05-11,NA,1968,174163,female,Q106407885
72,Sebastian Cuny,SPD,Baden-Württemberg,State Parliament,Parliamentarian,36051966,Sebastian Cuny MdL,scuny,2021-05-11,NA,1978,174616,male,Q106323309
41,Andre Baumann,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,18381154,Andre Baumann,andrebaumann,2021-05-11,NA,1973,174235,male,Q24050275
95,Jan-Peter Röderer,SPD,Baden-Württemberg,State Parliament,Parliamentarian,799527322927960064,Jan-Peter Röderer MdL,_jproe,2021-05-11,NA,1986,174893,male,Q106241973
29,Felix Herkens,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1311988470634733568,Felix Herkens,FHerkens,2021-05-11,NA,1995,174236,male,Q105958428
19,Katrin Schindele,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1211332887477248001,Katrin Schindele,KatrinSchindele,2021-05-11,NA,1987,174167,female,Q106411130
26,Bernd Mettenleiter,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1288875829070639110,Bernd Mettenleiter,BMettenleiter,2021-05-11,NA,1971,174240,male,Q106231939
